	Expenses:Administrative:Supplies	$33.35
	Assets:Checking

2017/12/20	ACH CREDIT 5GWJ2ACASURKG PAYPAL TRANSFER; $12,273.05
	Revenue:MemberDues	-$150.69
	Assets:Checking

2017/12/20	ATM DEPOSIT 90779686 DEPOSIT 3508 S STATE ST CHICAGO IL; $12,333.05
	Revenue:MemberDues	-$60.00
	Assets:Checking

2017/12/21	ACH CREDIT 5GWJ2ACBVTHF2 PAYPAL TRANSFER; $12,366.98
	Revenue:MemberDues	-$33.93
	Assets:Checking

2017/12/22	ACH CREDIT 5GWJ2ACCYHA5C PAYPAL TRANSFER; $12,571.16
	Revenue:MemberDues	-$204.18
	Assets:Checking

2017/12/26	ACH CREDIT 5GWJ2ACFTY69E PAYPAL TRANSFER; $12,672.95
	Revenue:MemberDues	-$101.79
	Assets:Checking

2017/12/26	ACH CREDIT 5GWJ2ACF8XXWL PAYPAL TRANSFER; $12,765.26
	Revenue:MemberDues	-$92.31
	Assets:Checking

2017/12/26	ACH CREDIT 5GWJ2ACEM3X6C PAYPAL TRANSFER; $12,823.64
	Revenue:MemberDues	-$58.38
	Assets:Checking

2017/12/27	ACH CREDIT 5GWJ2ACGN64XS PAYPAL TRANSFER; $12,882.02
	Revenue:MemberDues	-$58.38
	Assets:Checking

2017/12/27	DEBIT CARD PURCHASE XXXXX4981 AMAZON MKTPLACE PMTS AMZN.COM/BI WA; $12,867.16
	Expenses:Administrative:Supplies	$14.86
	Assets:Checking

2017/12/27	DEBIT CARD PURCHASE XXXXX4981 AMAZON.COM AMZN.COM/BI AMZN.COM/BI WA; $12,804.69
	Expenses:Administrative:Supplies	$62.47
	Assets:Checking

2017/12/28	ACH CREDIT 5GWJ2ACHMFKS4 PAYPAL TRANSFER; $12,932.55
	Revenue:MemberDues	-$127.86
	Assets:Checking

2017/12/28	ACH WEBSINGLE XXXXX5350 WANGHUFEI IAT PAYPAL; $11,640.55
	Expenses:Purchases:SurveillanceSystem	$1,292.00
	Assets:Checking

2017/12/29	ACH CREDIT 5GWJ2ACJVKP26 PAYPAL TRANSFER; $11,766.79
	Revenue:MemberDues	-$126.24
	Assets:Checking

2018/01/02	ACH CREDIT 5GWJ2ACLL4AHY PAYPAL TRANSFER; $11,859.10
	Revenue:MemberDues	-$92.31
	Assets:Checking

2018/01/02	ACH CREDIT 5GWJ2ACKWKZTL PAYPAL TRANSFER; $11,917.48
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/01/02	ACH CREDIT 5GWJ2ACM923K4 PAYPAL TRANSFER; $11,951.41
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/01/02	ATM DEPOSIT 89751656 DEPOSIT 10135 S ROBERTS PALOS HILLS IL; $12,011.41
	Revenue:MemberDues	-$60.00
	Assets:Checking

2018/01/03	ACH CREDIT 5GWJ2ACMZP5AE PAYPAL TRANSFER; $12,079.27
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/01/03	DEBIT CARD PURCHASE XXXXX4981 FOSTER AND SON FIRE EX BRIDGEVIEW IL; $12,062.62
	Expenses:Administrative:ExtinguisherInspection	$16.65
	Assets:Checking

2018/01/04	ACH CREDIT 5GWJ2ACNZD2BC PAYPAL TRANSFER; $12,130.48
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/01/05	ACH CREDIT 5GWJ2ACQ3GXS4 PAYPAL TRANSFER; $12,164.41
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/01/05	ACH CREDIT 5GWJ2ACR6U3FW PAYPAL TRANSFER; $12,241.75
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/01/05	CHECK 7053 070256159; $10,969.75
	Expenses:Administrative:Rent	$1,272.00
	Assets:Checking

2018/01/08	ACH CREDIT 5GWJ2ACSY39LQ PAYPAL TRANSFER; $11,047.09
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/01/08	ACH CREDIT 5GWJ2ACS9SECN PAYPAL TRANSFER; $11,095.69
	Revenue:MemberDues	-$48.60
	Assets:Checking

2018/01/10	ACH CREDIT 5GWJ2ACURXHX8 PAYPAL TRANSFER; $11,129.32
	Revenue:MemberDues	-$33.63
	Assets:Checking

2018/01/10	ACH CREDIT 5GWJ2ACVS6YTQ PAYPAL TRANSFER; $11,163.25
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/01/11	ACH CREDIT 5GWJ2ACWS4UJU PAYPAL TRANSFER; $11,172.73
	Revenue:MemberDues	-$9.48
	Assets:Checking

2018/01/12	ACH CREDIT 5GWJ2ACXSUGLG PAYPAL TRANSFER; $11,206.66
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/01/16	ACH CREDIT 5GWJ2ACZFT6FU PAYPAL TRANSFER; $11,400.76
	Revenue:MemberDues	-$194.10
	Assets:Checking

2018/01/16	ACH CREDIT 5GWJ2AD276H58 PAYPAL TRANSFER; $11,560.93
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/01/16	ACH CREDIT 5GWJ2ACYRSPYC PAYPAL TRANSFER; $11,706.73
	Revenue:MemberDues	-$145.80
	Assets:Checking

2018/01/16	ACH CREDIT 5GWJ2AD386VA6 PAYPAL TRANSFER; $11,808.52
	Revenue:MemberDues	-$101.79
	Assets:Checking

2018/01/16	POS PURCHASE POS06171263 5729562 THE HOME DEPOT CHICAGO IL; $11,783.50
	Expenses:Purchases:SurveillanceSystem	$25.02
	Assets:Checking

2018/01/17	ACH CREDIT 5GWJ2AD47V4DQ PAYPAL TRANSFER; $11,900.26
	Revenue:MemberDues	-$116.76
	Assets:Checking

2018/01/17	ATM DEPOSIT 90584974 DEPOSIT 3508 S STATE ST CHICAGO IL; $11,950.26
	Revenue:MemberDues	-$50.00
	Assets:Checking

2018/01/18	ACH CREDIT 5GWJ2AD56H34A PAYPAL TRANSFER; $12,100.95
	Revenue:MemberDues	-$150.69
	Assets:Checking

2018/01/19	ACH CREDIT 5GWJ2AD66743Q PAYPAL TRANSFER; $12,261.12
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/01/19	DEBIT CARD PURCHASE XXXXX4981 AMAZON MKTPLACE PMTS W WWW.AMAZON. WA; $12,100.97
	Expenses:Administrative:Supplies	$160.15
	Assets:Checking

2018/01/19	DEBIT CARD PURCHASE XXXXX4981 AMAZON MKTPLACE PMTS AMZN.COM/BI WA; $12,093.12
	Expenses:Administrative:Supplies	$7.85
	Assets:Checking

2018/01/22	POS RETURN POS06171214 4737455 THE HOME DEPOT CHICAGO IL; $12,110.06
	Expenses:Purchases:SurveillanceSystem	-$16.94
	Assets:Checking

2018/01/22	ACH CREDIT 5GWJ2AD8LGMWG PAYPAL TRANSFER; $12,314.24
	Revenue:MemberDues	-$204.18
	Assets:Checking

2018/01/22	ACH CREDIT 5GWJ2AD77NAHN PAYPAL TRANSFER; $12,464.93
	Revenue:MemberDues	-$150.69
	Assets:Checking

2018/01/22	ACH CREDIT 5GWJ2AD7V6R8N PAYPAL TRANSFER; $12,498.86
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/01/22	DEBIT CARD PURCHASE XXXXX4981 AMZ*Grizzly Industri amzn.com/pm WA; $12,448.97
	Expenses:Administrative:Supplies	$49.89
	Assets:Checking

2018/01/22	POS PURCHASE POS06171264 4737456 THE HOME DEPOT CHICAGO IL; $12,415.86
	Expenses:Administrative:Supplies	$33.11
	Assets:Checking

2018/01/24	ACH CREDIT 5GWJ2ADALT5D6 PAYPAL TRANSFER; $12,474.24
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/01/25	ACH CREDIT 5GWJ2ADBKGZAU PAYPAL TRANSFER; $12,566.55
	Revenue:MemberDues	-$92.31
	Assets:Checking

2018/01/26	ACH CREDIT 5GWJ2ADCJTDRS PAYPAL TRANSFER; $12,668.34
	Revenue:MemberDues	-$101.79
	Assets:Checking

2018/01/29	ACH CREDIT 5GWJ2ADE6LH6Y PAYPAL TRANSFER; $12,736.20
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/01/29	ACH CREDIT 5GWJ2ADEVZ6GE PAYPAL TRANSFER; $12,804.06
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/01/29	ACH CREDIT 5GWJ2ADDH5624 PAYPAL TRANSFER; $12,862.44
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/01/29	DEBIT CARD PURCHASE XXXXX4981 FELDER USA XXXXX7732 DE; $11,662.44
	Expenses:Purchases:TableSaw	$1,200.00
	Assets:Checking

2018/01/31	ACH CREDIT 5GWJ2ADGVQUFQ PAYPAL TRANSFER; $11,754.75
	Revenue:MemberDues	-$92.31
	Assets:Checking

2018/01/31	ATM DEPOSIT 90811277 DEPOSIT 55 W MONROE CHICAGO IL; $11,814.75
	Revenue:MemberDues	-$60.00
	Assets:Checking

2018/02/01	ACH CREDIT 5GWJ2ADHV5KY2 PAYPAL TRANSFER; $11,848.68
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/02	ACH CREDIT 5GWJ2ADJZ9MVA PAYPAL TRANSFER; $11,916.54
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/02/02	DEBIT CARD PURCHASE XXXXX4981 Amazon web services aws.amazon. WA; $11,904.54
	Expenses:Administrative:AmazonWebServices	$12.00
	Assets:Checking

2018/02/05	ACH CREDIT 5GWJ2ADMF9V8G PAYPAL TRANSFER; $11,981.88
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/02/05	ACH CREDIT 5GWJ2ADKZY9QL PAYPAL TRANSFER; $12,049.74
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/02/05	ACH CREDIT 5GWJ2ADLQ43HY PAYPAL TRANSFER; $12,083.67
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/05	DEBIT CARD PURCHASE XXXXX4981 AMAZON MKTPLACE PMTS AMZN.COM/BI WA; $11,950.68
	Expenses:Purchases:SurveillanceSystem	$132.99
	Assets:Checking

2018/02/05	DEBIT CARD PURCHASE XXXXX4981 AMAZON MKTPLACE PMTS AMZN.COM/BI WA; $11,867.20
	Expenses:Purchases:SurveillanceSystem	$83.48
	Assets:Checking

2018/02/05	CHECK 7054 071060208; $10,595.20
	Expenses:Administrative:Rent	$1,272.00
	Assets:Checking

2018/02/05	CHECK 120 089316665; $10,483.20
	Expenses:Administrative:Supplies	$112.00
	Assets:Checking

2018/02/06	ACH CREDIT 5GWJ2ADNJMLX8 PAYPAL TRANSFER; $10,531.80
	Revenue:MemberDues	-$48.60
	Assets:Checking

2018/02/07	ACH CREDIT 5GWJ2ADPJP27J PAYPAL TRANSFER; $10,609.14
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/02/09	ACH CREDIT 5GWJ2ADRLFGY6 PAYPAL TRANSFER; $10,643.07
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/12	CORPORATE ACH KPZCAG1BTCNK7JV AMZNJDHJRCYL AMAZONSMIL; $10,697.68
	Revenue:Donations:AmazonSmile	-$54.61
	Assets:Checking

2018/02/12	ACH CREDIT 5GWJ2ADSKUVFC PAYPAL TRANSFER; $10,731.61
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/12	ACH CREDIT 5GWJ2ADU2958Y PAYPAL TRANSFER; $10,765.54
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/12	ACH CREDIT 5GWJ2ADT9WCG2 PAYPAL TRANSFER; $10,775.02
	Revenue:MemberDues	-$9.48
	Assets:Checking

2018/02/13	ACH CREDIT 5GWJ2ADV4MT3U PAYPAL TRANSFER; $10,920.82
	Revenue:MemberDues	-$145.80
	Assets:Checking

2018/02/14	ACH CREDIT 5GWJ2ADW3JUZ6 PAYPAL TRANSFER; $11,080.99
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/02/15	ACH CREDIT 5GWJ2ADX2268J PAYPAL TRANSFER; $11,241.16
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/02/16	ACH CREDIT 5GWJ2ADY34TK6 PAYPAL TRANSFER; $11,342.95
	Revenue:MemberDues	-$101.79
	Assets:Checking

2018/02/20	ACH CREDIT 5GWJ2AE2DVNT8 PAYPAL TRANSFER; $11,512.60
	Revenue:MemberDues	-$169.65
	Assets:Checking

2018/02/20	ACH CREDIT 5GWJ2ADZNQBU4 PAYPAL TRANSFER; $11,663.29
	Revenue:MemberDues	-$150.69
	Assets:Checking

2018/02/20	ACH CREDIT 5GWJ2AE3DCA4U PAYPAL TRANSFER; $11,813.98
	Revenue:MemberDues	-$150.69
	Assets:Checking

2018/02/20	ACH CREDIT 5GWJ2ADYZEBQY PAYPAL TRANSFER; $11,930.74
	Revenue:MemberDues	-$116.76
	Assets:Checking

2018/02/21	ACH CREDIT 5GWJ2AE4C2MMS PAYPAL TRANSFER; $11,964.67
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/02/22	ACH CREDIT 5GWJ2AE59K3Z6 PAYPAL TRANSFER; $12,168.85
	Revenue:MemberDues	-$204.18
	Assets:Checking

2018/02/22	ACH WEB-SINGLE J22222BRNLCK8 PAYPAL ECHECK; $12,134.62
	Revenue:MemberDues	$34.23	;refunded membership
	Assets:Checking

2018/02/26	ACH CREDIT 5GWJ2AE7XLPA6 PAYPAL TRANSFER; $12,226.93
	Revenue:MemberDues	-$92.31
	Assets:Checking

2018/02/26	ACH CREDIT 5GWJ2AE8PLKPG PAYPAL TRANSFER; $12,294.79
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/02/26	ACH CREDIT 5GWJ2AE7A5AMJ PAYPAL TRANSFER; $12,353.17
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/02/27	ACH CREDIT 5GWJ2AE9RV7BW PAYPAL TRANSFER; $12,411.55
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/02/28	ACH CREDIT 5GWJ2AEANN5TC PAYPAL TRANSFER; $12,479.41
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/03/01	ACH CREDIT 5GWJ2AEBSADXA PAYPAL TRANSFER; $12,639.58
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/03/02	ACH CREDIT 5GWJ2AECQGK6A PAYPAL TRANSFER; $12,707.44
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/03/05	ACH CREDIT 5GWJ2AEFDTWZ6 PAYPAL TRANSFER; $12,784.78
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/03/05	ACH CREDIT 5GWJ2AEDV2APN PAYPAL TRANSFER; $12,852.64
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/03/05	ACH CREDIT 5GWJ2AEELTRXA PAYPAL TRANSFER; $12,886.57
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/05	DEBIT CARD PURCHASE XXXXX4981 Amazon web services aws.amazon. WA; $12,815.38
	Expenses:Administrative:AmazonWebServices	$71.19
	Assets:Checking

2018/03/06	ACH CREDIT 5GWJ2AEGGHSPA PAYPAL TRANSFER; $12,863.98
	Revenue:MemberDues	-$48.60
	Assets:Checking

2018/03/07	ACH CREDIT 5GWJ2AEHGRSE6 PAYPAL TRANSFER; $12,941.32
	Revenue:MemberDues	-$77.34
	Assets:Checking

2018/03/08	DEBIT CARD CREDIT 2181991005 VIS 0307 Amazon web services aws.amazon. WA; $13,012.51
	Expenses:Administrative:AmazonWebServices	-$71.19
	Assets:Checking

2018/03/08	ACH CREDIT 5GWJ2AEJH7HFG PAYPAL TRANSFER; $13,046.44
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/09	ACH CREDIT 5GWJ2AEKJLTWS PAYPAL TRANSFER; $13,080.37
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/09	CHECK 7055 077227275; $11,808.37
	Expenses:Administrative:Rent	$1,272.00
	Assets:Checking

2018/03/12	ACH CREDIT 5GWJ2AEMJCJBQ PAYPAL TRANSFER; $11,851.78
	Revenue:MemberDues	-$43.41
	Assets:Checking

2018/03/12	ACH CREDIT 5GWJ2AELSTTNQ PAYPAL TRANSFER; $11,885.71
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/12	ACH CREDIT 5GWJ2AENA3TC4 PAYPAL TRANSFER; $11,919.64
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/12	ATM DEPOSIT 89221857 DEPOSIT 1955 N. DAMEN CHICAGO IL; $12,625.77
	Revenue:Donations:HighAltitudeBalloonTeam	-$706.13
	Assets:Checking

2018/03/12	ATM DEPOSIT 89221849 DEPOSIT 1955 N. DAMEN CHICAGO IL; $12,717.77
	Revenue:MemberDues	-$92.00
	Assets:Checking

2018/03/12	ATM DEPOSIT 89221853 DEPOSIT 1955 N. DAMEN CHICAGO IL; $12,777.77
	Revenue:MemberDues	-$60.00
	Assets:Checking

2018/03/12	POS PURCHASE POS99110713 5174942 COSTCO WHSE #1 CHICAGO IL; $12,705.88
	Expenses:Programming:BirthdayParty	$71.89
	Assets:Checking

2018/03/13	ACH CREDIT 5GWJ2AEPC2AVL PAYPAL TRANSFER; $12,851.68
	Revenue:MemberDues	-$145.80
	Assets:Checking

2018/03/15	ACH CREDIT 5GWJ2AEQCJ6PC PAYPAL TRANSFER; $13,045.78
	Revenue:MemberDues	-$194.10
	Assets:Checking

2018/03/16	ACH CREDIT 5GWJ2AERC48QN PAYPAL TRANSFER; $13,205.95
	Revenue:MemberDues	-$160.17
	Assets:Checking

2018/03/19	ACH CREDIT 5GWJ2AESCU7WU PAYPAL TRANSFER; $13,307.74
	Revenue:MemberDues	-$101.79
	Assets:Checking

2018/03/19	ACH CREDIT 5GWJ2AEU4DXK2 PAYPAL TRANSFER; $13,458.43
	Revenue:MemberDues	-$150.69
	Assets:Checking

2018/03/19	ACH CREDIT 5GWJ2AETE8C6L PAYPAL TRANSFER; $13,516.81
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/03/20	ACH CREDIT 5GWJ2AEUUVEFA PAYPAL TRANSFER; $13,652.53
	Revenue:MemberDues	-$135.72
	Assets:Checking

2018/03/21	ACH CREDIT 5GWJ2AEVWT7DE PAYPAL TRANSFER; $13,769.29
	Revenue:MemberDues	-$116.76
	Assets:Checking

2018/03/21	DEBIT CARD PURCHASE XXXXX6710 FULL SPECTRUM LASER LL XXXXX3102 NV; $13,744.29
	Expenses:Supplies	$25.00
	Assets:Checking

2018/03/22	ACH CREDIT 5GWJ2AEX5G4A4 PAYPAL TRANSFER; $13,778.22
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/23	ACH CREDIT 5GWJ2AEY5YLYQ PAYPAL TRANSFER; $13,982.40
	Revenue:MemberDues	-$204.18
	Assets:Checking

2018/03/26	ACH CREDIT 5GWJ2AF2UCEGG PAYPAL TRANSFER; $14,074.71
	Revenue:MemberDues	-$92.31
	Assets:Checking

2018/03/26	ACH CREDIT 5GWJ2AF26QXLG PAYPAL TRANSFER; $14,141.85
	Revenue:MemberDues	-$58.38
	Revenue:Donations:PayPalGivingFund	-$8.76
	Assets:Checking

2018/03/26	ACH CREDIT 5GWJ2AEZ6W9FU PAYPAL TRANSFER; $14,200.23
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/03/26	ATM DEPOSIT 89232489 DEPOSIT 1733 S. CLARK S CHICAGO IL; $14,320.23
	Revenue:MemberDues	-$120.00
	Assets:Checking

2018/03/26	ATM DEPOSIT 89232485 DEPOSIT 1733 S. CLARK S CHICAGO IL; $14,355.23
	Revenue:MemberDues	-$35.00
	Assets:Checking

2018/03/26	ATM WITHDRAWAL PNCPJ1249 N0324 4981 1733 S. CLARK ST. CHICAGO IL; $14,348.23
	Expenses:Supplies	$7.00; cash to Dmitriy for pack of Instax film
	Assets:Checking

2018/03/27	ACH CREDIT 5GWJ2AF3L6YRN PAYPAL TRANSFER; $14,382.16
	Revenue:MemberDues	-$33.93
	Assets:Checking

2018/03/28	ACH CREDIT 5GWJ2AF4NU7RC PAYPAL TRANSFER; $14,440.54
	Revenue:MemberDues	-$58.38
	Assets:Checking

2018/03/29	ACH CREDIT 5GWJ2AF5PTS82 PAYPAL TRANSFER; $14,508.40
	Revenue:MemberDues	-$67.86
	Assets:Checking

2018/03/30	ACH CREDIT 5GWJ2AF6T4DF2 PAYPAL TRANSFER; $14,542.33
	Revenue:MemberDues	-$33.93
	Assets:Checking

